id,Doc,Target,Original_Value,Attached_Value,Type,Annotator,DOI
1445,Synthesis of chain-extended organifier and properties of polyurethane clay nanocomposites,packaging,"['polyurethane', '/', 'clay', 'nanocomposite']",,SYMBOLIC,1,https://doi.org/10.1016/j.polymer.2004.06.033
1443,Synthesis of chain-extended organifier and properties of polyurethane clay nanocomposites,packaging,"['polyurethane', '/', 'clay', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.polymer.2004.06.033
1453,Synthesis of thermal and chemical resistant oxygen barrier starch with reinforcement of nano silicon carbide,packaging,"['SSC', '1']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.05.061
1415,Oxygen permeability and mechanical properties of banana films,packaging,['films'],,SYMBOLIC,1,https://doi.org/10.1016/j.foodres.2006.10.010
1414,Oxygen permeability and mechanical properties of banana films,packaging,['MC'],,SYMBOLIC,1,https://doi.org/10.1016/j.foodres.2006.10.010
1413,Oxygen permeability and mechanical properties of banana films,packaging,"['methyl', 'cellulose']",,SYMBOLIC,1,https://doi.org/10.1016/j.foodres.2006.10.010
1385,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,packaging,"['APTES', 'modified', 'MCM41', '/', 'PSF', 'MMM']",,SYMBOLIC,1,https://doi.org/10.1016/j.micromeso.2007.12.028
1384,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,packaging,"['APTES', 'modified', 'MCM41', '/', 'PSF', 'mixed', 'matrix', 'systems']",,SYMBOLIC,1,https://doi.org/10.1016/j.micromeso.2007.12.028
1383,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,packaging,"['MCM41', '/', 'PSF', 'MMMs']",,SYMBOLIC,1,https://doi.org/10.1016/j.micromeso.2007.12.028
1382,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,packaging,"['pure', 'PSF']",,SYMBOLIC,1,https://doi.org/10.1016/j.micromeso.2007.12.028
1381,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,packaging,"['MCM', '-', '41', '/', 'PSF', 'MMM']",,SYMBOLIC,1,https://doi.org/10.1016/j.micromeso.2007.12.028
1380,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,packaging,['MMM'],,SYMBOLIC,1,https://doi.org/10.1016/j.micromeso.2007.12.028
1379,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,packaging,"['TMCS', 'modified', 'MCM', '-', '41', '/', 'PSF', 'MMMs']",,SYMBOLIC,1,https://doi.org/10.1016/j.micromeso.2007.12.028
1378,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,packaging,"['TMCS-modified', 'MCM', '-', '41', '/', 'PSF', 'MMMs']",,SYMBOLIC,1,https://doi.org/10.1016/j.micromeso.2007.12.028
1377,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,packaging,"['MCM', '-', '41', '/', 'PSF', 'MMMs']",,SYMBOLIC,1,https://doi.org/10.1016/j.micromeso.2007.12.028
1376,Gas transport properties of polypropylene clay composite membranes,packaging,"['PP', 'membrane']",,SYMBOLIC,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1386,Improve the gas barrier property of PET film with montmorillonite by in situ interlayer polymerization,packaging,"['PET', '/', 'OMMT', 'nanocomposite']",,SYMBOLIC,1,https://doi.org/10.1016/j.matlet.2005.05.070
1375,Gas transport properties of polypropylene clay composite membranes,packaging,"['membranes', 'PP']",,SYMBOLIC,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1373,Gas transport properties of polypropylene clay composite membranes,packaging,['PP-C6A'],,SYMBOLIC,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1372,Gas transport properties of polypropylene clay composite membranes,packaging,['PP'],,SYMBOLIC,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1371,Gas transport properties of polypropylene clay composite membranes,packaging,"['unfilled', 'polypropylene', 'membrane']",,SYMBOLIC,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1370,Gas transport properties of polypropylene clay composite membranes,packaging,"['polypropylene', '/', 'clay', 'composite', 'membranes']",,SYMBOLIC,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1369,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),packaging,"['PIM', '-', '1', '/', 'fumed', 'silica', 'mixed-matrix', 'membranes']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2009.09.047
1368,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),packaging,"['unfilled', 'PIM', '-', '1', 'membrane']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2009.09.047
1367,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),packaging,"['PIM', '-', '1']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2009.09.047
1366,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),packaging,"['PIM', '-', '1', '/', 'silica', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2009.09.047
1365,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),packaging,"['PIM', '-', '1', '/', 'silica', 'nanocomposite', 'membranes']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2009.09.047
1364,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,packaging,"['uncoated', 'paper']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
1374,Gas transport properties of polypropylene clay composite membranes,packaging,['PP-C15A'],,SYMBOLIC,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1387,Improve the gas barrier property of PET film with montmorillonite by in situ interlayer polymerization,packaging,"['PET', '/', 'OMMT', 'composite']",,SYMBOLIC,1,https://doi.org/10.1016/j.matlet.2005.05.070
1388,Improve the gas barrier property of PET film with montmorillonite by in situ interlayer polymerization,packaging,"['PET', '/', 'OMMT', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.matlet.2005.05.070
1389,Improve the gas barrier property of PET film with montmorillonite by in situ interlayer polymerization,packaging,"['PET', '/', 'OMMT', 'resin']",,SYMBOLIC,1,https://doi.org/10.1016/j.matlet.2005.05.070
1412,Oxygen permeability and mechanical properties of banana films,packaging,"['Banana', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.foodres.2006.10.010
1411,Oxygen permeability and mechanical properties of banana films,packaging,"['banana', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.foodres.2006.10.010
1410,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['PMMA', 'CL120', '-', 'C50']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1409,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['PMMA', '/', 'clay', 'nanocomposite', 'membranes']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1408,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['pure', 'PMMA']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1407,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['PMMA', '/', 'CL120', '-', 'K2']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1406,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['PMMA', '/', 'CL120', '-', 'C50', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1405,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['PMMA', '/', 'CL120', '-', 'K2', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1404,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['PMMA', '/', 'CL120', '-', 'C50']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1403,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['PMMA', '/', 'modified', 'clay', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1402,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['PMMA', '/', 'clay', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1401,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,['nanocomposites'],,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1400,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['Poly', '(', 'methyl', 'metacrylate', ')', '/', 'montmorillonite']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1399,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,packaging,"['poly', '(', 'methyl', 'methacrylate', ')', '/', 'clay', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.jpcs.2009.12.044
1398,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,packaging,"['soy', 'protein', 'fractions']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2004.03.009
1397,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,packaging,"['fractionated', 'soy', 'protein', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2004.03.009
1396,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,packaging,"['soy', 'protein', 'isolate']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2004.03.009
1395,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,packaging,"['Soy', 'protein', 'film', 'solutions']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2004.03.009
1394,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,packaging,"['Soy', 'protein', 'isolate']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2004.03.009
1393,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,packaging,"['Glycerol-plasticized', 'fractionated', 'soy', 'protein', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2004.03.009
1392,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,packaging,['SPI'],,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2004.03.009
1391,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,packaging,"['Soy', 'protein', 'isolates']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2004.03.009
1390,Improve the gas barrier property of PET film with montmorillonite by in situ interlayer polymerization,packaging,"['PET', '/', 'OMMT']",,SYMBOLIC,1,https://doi.org/10.1016/j.matlet.2005.05.070
1362,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,packaging,"['WG', 'paper']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
837,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,impact_factor_component,"['Soluble', 'soybean', 'polysaccharide']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.05.037
976,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,method,['ASTM'],,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
835,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,impact_factor_component,['glycerol'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.05.037
284,Oxygen permeability and mechanical properties of banana films,component_qty_value,"(['30'], ['%'])",['Glycerol'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.foodres.2006.10.010
283,Oxygen permeability and mechanical properties of banana films,component_qty_value,"(['8'], ['%'])","['Banana', 'aqueous', 'solutions']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.foodres.2006.10.010
282,Oxygen permeability and mechanical properties of banana films,component_qty_value,"(['6'], ['%'])","['Banana', 'aqueous', 'solutions']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.foodres.2006.10.010
281,Oxygen permeability and mechanical properties of banana films,component_qty_value,"(['4'], ['%'])","['Banana', 'aqueous', 'solutions']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.foodres.2006.10.010
280,Oxygen permeability and mechanical properties of banana films,component_qty_value,"(['0.01'], ['%'])","['sodium', 'chloride']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.foodres.2006.10.010
836,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,impact_factor_component,['Glycerol'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.05.037
278,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['3'], ['wt', '%'])","['modified', 'clay']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
277,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['5'], ['wt', '%'])","['modified', 'clay']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
276,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['9.5'], ['g'])",['NMP'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
275,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['0.5'], ['g'])",['PMMA'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
285,Oxygen permeability and mechanical properties of banana films,component_qty_value,"(['50'], ['%'])",['Glycerol'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.foodres.2006.10.010
274,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['0.097'], ['g'])","['benzoyl', 'peroxide']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
272,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['30'], ['mL'])",['toluene'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
271,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['0.1'], ['g'])","['modified', 'clay']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
270,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['1'], ['wt', '%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
269,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['1'], ['M'])","['acetic', 'acid', 'aqueous', 'solution']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
268,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['90'], ['mL'])","['distilled', 'water']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
267,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['3'], ['g'])",['MMT'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
266,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,component_qty_value,"(['100'], ['ml'])","['distilled', 'water']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.lwt.2004.03.009
265,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,component_qty_value,"(['4.0'], ['g'])","['soy', 'protein']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.lwt.2004.03.009
264,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,component_qty_value,"(['2.0'], ['g'])",['glycerol'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.lwt.2004.03.009
263,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,component_qty_value,"(['2'], ['l'])","['alkaline', 'ammonia', 'solution']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.lwt.2004.03.009
273,Morphology and properties of poly(methyl methacrylate) clay nanocomposites by in-situ solution polymerization,component_qty_value,"(['9.9'], ['g'])","['methacrylate', 'monomer']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jpcs.2009.12.044
262,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,component_qty_value,"(['1.0'], ['mol', '/', 'l'])",['NaOH'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.lwt.2004.03.009
286,Oxygen permeability and mechanical properties of banana films,component_qty_value,"(['0'], ['%'])",['pectin'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.foodres.2006.10.010
288,Properties of polyethylene-layered silicate nanocomposites prepared by melt intercalation with a PP-g-MA compatibilizer,component_qty_value,"(['21'], ['g'])",['MMT'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.compscitech.2005.03.015
310,Structure–property relationships in cross-linked polyester–clay nanocomposites,component_qty_value,"(['5.8'], ['vol', '%'])","['Cloisite', '^', '®', '30B', 'nanoclay']",ADDIMENTIONNAL,1,https://doi.org/10.1016/S0032-3861(02)00187-8
309,Structure–property relationships in cross-linked polyester–clay nanocomposites,component_qty_value,"(['5'], ['wt', '%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/S0032-3861(02)00187-8
308,Structure–property relationships in cross-linked polyester–clay nanocomposites,component_qty_value,"(['1'], ['wt', '%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/S0032-3861(02)00187-8
307,Structure–property relationships in cross-linked polyester–clay nanocomposites,component_qty_value,"(['10'], ['wt', '%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/S0032-3861(02)00187-8
306,Structure–property relationships in cross-linked polyester–clay nanocomposites,component_qty_value,"(['2.5'], ['wt', '%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/S0032-3861(02)00187-8
305,Structure–property relationships in cross-linked polyester–clay nanocomposites,component_qty_value,"(['1.0'], ['wt', '%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/S0032-3861(02)00187-8
304,Structure–property relationships in cross-linked polyester–clay nanocomposites,component_qty_value,"(['5.0'], ['wt', '%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/S0032-3861(02)00187-8
303,Structure–property relationships in cross-linked polyester–clay nanocomposites,component_qty_value,"(['10.0'], ['wt', '%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/S0032-3861(02)00187-8
302,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,component_qty_value,"(['6'], ['%'])",['SSPS'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.carbpol.2013.05.037
301,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,component_qty_value,"(['100'], ['ml'])","['distilled', 'water']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.carbpol.2013.05.037
287,Oxygen permeability and mechanical properties of banana films,component_qty_value,"(['1'], ['%'])",['pectin'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.foodres.2006.10.010
300,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,component_qty_value,"(['3'], ['g'])",['SSPS'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.carbpol.2013.05.037
298,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,component_qty_value,"(['40'], ['%'])",['glycerol'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.carbpol.2013.05.037
297,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,component_qty_value,"(['30'], ['%'])",['glycerol'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.carbpol.2013.05.037
296,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,component_qty_value,"(['20'], ['%'])",['glycerol'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.carbpol.2013.05.037
295,Properties of polyethylene-layered silicate nanocomposites prepared by melt intercalation with a PP-g-MA compatibilizer,component_qty_value,"(['7'], ['%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.compscitech.2005.03.015
294,Properties of polyethylene-layered silicate nanocomposites prepared by melt intercalation with a PP-g-MA compatibilizer,component_qty_value,"(['3'], ['%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.compscitech.2005.03.015
293,Properties of polyethylene-layered silicate nanocomposites prepared by melt intercalation with a PP-g-MA compatibilizer,component_qty_value,"(['3'], ['wt', '%'])",['clay'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.compscitech.2005.03.015
292,Properties of polyethylene-layered silicate nanocomposites prepared by melt intercalation with a PP-g-MA compatibilizer,component_qty_value,"(['1'], '')",['OMMT'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.compscitech.2005.03.015
291,Properties of polyethylene-layered silicate nanocomposites prepared by melt intercalation with a PP-g-MA compatibilizer,component_qty_value,"(['670'], ['ml'])","['hot', 'water']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.compscitech.2005.03.015
290,Properties of polyethylene-layered silicate nanocomposites prepared by melt intercalation with a PP-g-MA compatibilizer,component_qty_value,"(['8.3'], ['g'])",['Octadecylamine'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.compscitech.2005.03.015
289,Properties of polyethylene-layered silicate nanocomposites prepared by melt intercalation with a PP-g-MA compatibilizer,component_qty_value,"(['1330'], ['ml'])","['hot', 'water']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.compscitech.2005.03.015
299,Soluble soybean polysaccharide A new carbohydrate to make a biodegradable film for sustainable green packaging,component_qty_value,"(['3'], ['%'])",['SSPS'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.carbpol.2013.05.037
311,Structure–property relationships in cross-linked polyester–clay nanocomposites,component_qty_value,"(['2.8'], ['vol', '%'])","['Cloisite', '^', '®', '30B', 'nanoclay']",ADDIMENTIONNAL,1,https://doi.org/10.1016/S0032-3861(02)00187-8
261,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,component_qty_value,"(['30'], '')","['distilled', 'water']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.lwt.2004.03.009
259,Mechanical properties and water vapor permeability of edible films made from fractionated soy proteins with ultrafiltration,component_qty_value,"(['100'], ['g'])",['SPI'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.lwt.2004.03.009
232,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,component_qty_value,"(['2'], ['g'])","['C16H33', '(', 'CH3', ')', '3NBr']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.micromeso.2007.12.028
231,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,component_qty_value,"(['40'], ['wt', '%'])","['nano-sized', 'MCM', '-', '41', 'silica']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.micromeso.2007.12.028
230,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),component_qty_value,"(['7'], ['%'])","['silica', 'nanoparticles']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2009.09.047
229,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),component_qty_value,"(['13'], ['%'])","['silica', 'nanoparticles']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2009.09.047
228,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),component_qty_value,"(['19'], ['%'])","['silica', 'nanoparticles']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2009.09.047
227,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),component_qty_value,"(['24'], ['%'])","['silica', 'nanoparticles']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2009.09.047
226,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),component_qty_value,"(['2'], ['wt', '.', '%'])","['PIM', '-', '1']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2009.09.047
225,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,component_qty_value,"(['1'], '')","['deionised', 'water']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
224,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,component_qty_value,"(['0.08'], ['g'])","['sodium', 'sulphite']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
223,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,component_qty_value,"(['50'], ['mL'])","['deionised', 'water']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
233,High permeability nano-composite membranes based on mesoporous MCM-41 nanoparticles in a polysulfone matrix,component_qty_value,"(['0.57'], ['g'])",['NaOH'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.micromeso.2007.12.028
222,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,component_qty_value,"(['20'], ['g'])","['wheat', 'gluten', 'powder']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
220,Gas transfer properties of wheat gluten coated paper adapted to eMAP of fresh parsley,component_qty_value,"(['72'], ['%'])",['chlorophyll'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.jfoodeng.2013.06.008
219,Gas separation properties of polyether-based polyurethane–silica nanocomposite membranes,component_qty_value,"(['0.83'], ['g'])","['hydrochloric', 'acid']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2011.04.021
218,Gas separation properties of polyether-based polyurethane–silica nanocomposite membranes,component_qty_value,"(['7.5'], ['g'])","['deionized', 'water']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2011.04.021
217,Gas separation properties of polyether-based polyurethane–silica nanocomposite membranes,component_qty_value,"(['30'], ['ml'])",['ethanol'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2011.04.021
216,Gas separation properties of polyether-based polyurethane–silica nanocomposite membranes,component_qty_value,"(['GOTMS'], '')","['3', '-', 'glycidyloxypropyltrimethoxysilane']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2011.04.021
215,Gas separation properties of polyether-based polyurethane–silica nanocomposite membranes,component_qty_value,"(['4'], ['g'])","['3', '-', 'glycidyloxypropyltrimethoxysilane']",ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2011.04.021
214,Gas separation properties of polyether-based polyurethane–silica nanocomposite membranes,component_qty_value,"(['25'], ['g'])",['tetraethoxysilane'],ADDIMENTIONNAL,1,https://doi.org/10.1016/j.memsci.2011.04.021
